latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
19.29642,-92.17131,310.24,1.15,1.07,2023-04-10,0357,T,70,6.1NRT,295.37,8.78,N
19.60967,-90.26478,304.33,1,1,2023-04-10,0357,T,60,6.1NRT,294.1,4.38,N
19.73612,-89.62531,305.31,1,1,2023-04-10,0357,T,59,6.1NRT,294.23,4.58,N
19.3927,-92.04675,315.73,1.13,1.06,2023-04-10,0357,T,80,6.1NRT,295.27,14.01,N
19.81903,-90.40739,303.46,1.01,1,2023-04-10,0357,T,50,6.1NRT,288.56,4.55,N
19.60229,-92.29863,311.66,1.16,1.07,2023-04-10,0357,T,76,6.1NRT,295.78,9.9,N
19.93735,-90.09704,307.31,1,1,2023-04-10,0357,T,68,6.1NRT,295.06,5.24,N
19.94486,-90.10783,306.23,1,1,2023-04-10,0357,T,59,6.1NRT,295.02,4.46,N
20.04046,-89.63108,305.14,1,1,2023-04-10,0357,T,41,6.1NRT,294.94,4.02,N
20.06207,-89.60571,308.03,1,1,2023-04-10,0357,T,71,6.1NRT,294.43,5.93,N
20.06514,-89.77882,310.46,1,1,2023-04-10,0357,T,79,6.1NRT,294.43,8.11,N
20.23498,-89.28238,310.6,1.01,1.01,2023-04-10,0357,T,79,6.1NRT,294.09,8.38,N
20.45937,-87.85481,309.09,1.12,1.05,2023-04-10,0357,T,76,6.1NRT,293.65,9.24,N
20.26795,-89.44836,316.37,1.01,1,2023-04-10,0357,T,93,6.1NRT,294.05,13.15,N
20.97181,-87.96129,307.78,1.12,1.05,2023-04-10,0357,T,72,6.1NRT,292.67,8.92,N
21.09502,-87.86606,307.34,1.13,1.06,2023-04-10,0357,T,71,6.1NRT,291.66,9.1,N
21.26039,-87.13282,304.04,1.24,1.11,2023-04-10,0357,T,58,6.1NRT,291.42,8.09,N
30.76279,-88.16409,302.79,1.41,1.18,2023-04-10,0400,T,51,6.1NRT,283.75,12.47,N
37.0701,-91.51992,313.49,1.14,1.06,2023-04-10,0400,T,87,6.1NRT,281.08,18.16,N
37.07575,-91.51389,302.12,1.14,1.06,2023-04-10,0400,T,47,6.1NRT,279.99,10.12,N
36.56318,-95.64507,309.78,1.04,1.02,2023-04-10,0400,T,78,6.1NRT,283.87,12.69,N
37.84145,-91.30868,304.8,1.18,1.08,2023-04-10,0402,T,62,6.1NRT,279.75,12.99,N
38.64508,-96.73817,304.86,1.07,1.03,2023-04-10,0402,T,62,6.1NRT,273.36,11.55,N
38.70271,-96.72243,307.24,1.07,1.03,2023-04-10,0402,T,71,6.1NRT,279.53,12.37,N
38.70082,-96.73435,302.42,1.07,1.03,2023-04-10,0402,T,49,6.1NRT,279.81,9.25,N
38.81729,-96.16602,305.07,1.03,1.01,2023-04-10,0402,T,63,6.1NRT,280.2,10.22,N
38.92751,-95.80571,302.23,1.02,1.01,2023-04-10,0402,T,48,6.1NRT,275.84,8.48,N
39.10161,-96.24493,313.65,1.03,1.01,2023-04-10,0402,T,79,6.1NRT,282.22,14.87,N
39.11153,-96.24166,304.7,1.03,1.01,2023-04-10,0402,T,36,6.1NRT,281.89,8.71,N
39.10974,-96.25329,318.86,1.03,1.01,2023-04-10,0402,T,98,6.1NRT,282.77,20.45,N
39.10794,-96.26494,305.27,1.03,1.01,2023-04-10,0402,T,44,6.1NRT,281.29,9.02,N
39.91017,-97.18187,308.9,1.07,1.03,2023-04-10,0402,T,76,6.1NRT,277.86,14.08,N
41.48179,-93.3528,302.41,1.08,1.04,2023-04-10,0402,T,37,6.1NRT,273.58,9.71,N
42.53563,-91.57481,315.77,1.3,1.13,2023-04-10,0402,T,92,6.1NRT,274.73,27.37,N
54.70124,99.19469,326.99,1.03,1.01,2023-04-10,0423,T,67,6.1NRT,277.99,27.48,D
19.19069,78.85756,323.37,2.5,1.52,2023-04-10,0434,T,63,6.1NRT,304,24.07,D
19.18828,78.88085,328.35,2.49,1.52,2023-04-10,0434,T,74,6.1NRT,304.88,44.57,D
19.18014,78.87355,327.71,2.49,1.52,2023-04-10,0434,T,73,6.1NRT,304.7,41.3,D
17.58671,81.4677,319.33,1.51,1.21,2023-04-10,0434,T,36,6.1NRT,303.72,11.08,D
16.20359,78.84556,328.02,2.27,1.46,2023-04-10,0434,T,72,6.1NRT,308.95,37.61,D
-7.81787,139.6299,312.52,1.01,1.01,2023-04-10,0429,A,54,6.1NRT,290.89,5.73,D
-6.59454,139.04086,314.75,1.03,1.01,2023-04-10,0429,A,66,6.1NRT,290.66,7.99,D
-2.85795,133.12762,324.69,2.11,1.41,2023-04-10,0432,A,77,6.1NRT,289.45,50.2,D
-0.82937,133.0434,315.52,1.98,1.37,2023-04-10,0432,A,71,6.1NRT,295.27,23.15,D
-0.82288,133.05347,312.87,1.98,1.37,2023-04-10,0432,A,67,6.1NRT,296.1,17.75,D
-0.82549,133.03595,311.49,1.98,1.37,2023-04-10,0432,A,64,6.1NRT,295.79,14.88,D
-35.19355,147.68004,311.43,1.01,1.01,2023-04-10,0421,A,49,6.1NRT,291.99,10.29,D
-35.19523,147.66899,314.2,1.01,1.01,2023-04-10,0421,A,70,6.1NRT,290.66,12.53,D
-34.46567,150.87651,309.18,1.33,1.14,2023-04-10,0421,A,39,6.1NRT,295.37,8.94,D
-33.65597,141.63481,316.99,1.46,1.19,2023-04-10,0423,A,67,6.1NRT,302.07,12.6,D
-33.6452,141.63318,328.93,1.46,1.19,2023-04-10,0423,A,82,6.1NRT,302.55,33.94,D
-33.6537,141.62917,322.67,1.46,1.19,2023-04-10,0423,A,75,6.1NRT,302.59,21.62,D
-33.64293,141.62752,325.82,1.46,1.19,2023-04-10,0423,A,79,6.1NRT,302.6,27.02,D
-32.99955,146.51457,308.76,1,1,2023-04-10,0423,A,22,6.1NRT,297.41,3.86,D
-33.00111,146.50392,319.31,1,1,2023-04-10,0423,A,75,6.1NRT,298.44,12.36,D
-32.99214,146.50204,315.65,1,1,2023-04-10,0423,A,67,6.1NRT,297.3,9.13,D
-32.97063,146.33293,323.67,1,1,2023-04-10,0423,A,68,6.1NRT,297.07,16.28,D
-32.63155,147.12347,343.24,1.02,1.01,2023-04-10,0423,A,92,6.1NRT,296.7,47.51,D
-32.63319,147.11275,392.17,1.02,1.01,2023-04-10,0423,A,100,6.1NRT,307.25,211.47,D
-32.63482,147.10201,353.45,1.02,1.01,2023-04-10,0423,A,97,6.1NRT,301.28,67.58,D
-32.62253,147.12152,343.78,1.02,1.01,2023-04-10,0423,A,92,6.1NRT,295.86,48.38,D
-32.62416,147.11079,347.87,1.02,1.01,2023-04-10,0423,A,94,6.1NRT,299.06,56.19,D
-32.29268,145.53867,315.64,1.01,1,2023-04-10,0423,A,51,6.1NRT,302.22,7.43,D
-32.18359,145.72958,310.33,1,1,2023-04-10,0423,A,42,6.1NRT,298.97,4.7,D
-32.02288,146.76323,320.8,1.01,1.01,2023-04-10,0423,A,75,6.1NRT,299.78,12.66,D
-32.02448,146.75259,316,1.01,1.01,2023-04-10,0423,A,67,6.1NRT,302.45,8.19,D
-32.1746,145.72778,372,1,1,2023-04-10,0423,A,100,6.1NRT,301.67,118.02,D
-32.17611,145.71719,369.14,1,1,2023-04-10,0423,A,100,6.1NRT,306.18,108.25,D
-32.01388,146.76134,341.23,1.01,1.01,2023-04-10,0423,A,91,6.1NRT,299.59,39.18,D
-32.01548,146.7507,371.31,1.01,1.01,2023-04-10,0423,A,100,6.1NRT,306.74,116.18,D
-32.01709,146.74007,318.76,1.01,1,2023-04-10,0423,A,66,6.1NRT,300.74,10.27,D
-32.16562,145.726,336.04,1,1,2023-04-10,0423,A,88,6.1NRT,298.51,31.84,D
-32.16713,145.71541,336.69,1,1,2023-04-10,0423,A,88,6.1NRT,301.57,32.57,D
-32.06198,146.18672,312.81,1,1,2023-04-10,0423,A,60,6.1NRT,302.71,6.44,D
-32.07355,145.72261,314.14,1,1,2023-04-10,0423,A,63,6.1NRT,301.03,6.8,D
-32.05885,145.57281,320.04,1,1,2023-04-10,0423,A,73,6.1NRT,300.63,12.05,D
-32.06035,145.56221,335.07,1,1,2023-04-10,0423,A,87,6.1NRT,304.07,30.73,D
-32.06185,145.55162,321.61,1,1,2023-04-10,0423,A,75,6.1NRT,304.13,13.25,D
-29.34309,148.50145,335.96,1.22,1.1,2023-04-10,0423,A,86,6.1NRT,305.71,37.62,D
-29.34519,148.48907,336.31,1.21,1.1,2023-04-10,0423,A,87,6.1NRT,306.52,38.11,D
-29.33331,148.49924,325.88,1.22,1.1,2023-04-10,0423,A,77,6.1NRT,304.77,20.06,D
-29.33542,148.48688,326.27,1.21,1.1,2023-04-10,0423,A,77,6.1NRT,304.74,20.56,D
-28.77791,150.92538,344.42,1.72,1.29,2023-04-10,0423,A,93,6.1NRT,296.51,108.07,D
-28.78126,150.908,329.21,1.72,1.29,2023-04-10,0423,A,84,6.1NRT,296.32,56.3,D
-28.77946,150.93828,305.65,1.73,1.29,2023-04-10,0423,A,21,6.1NRT,294.06,7.31,D
-28.78269,150.92085,342.8,1.72,1.29,2023-04-10,0423,A,92,6.1NRT,297.48,101.24,D
-28.78592,150.90343,310.5,1.72,1.29,2023-04-10,0423,A,62,6.1NRT,295.22,15.59,D
-27.20017,147.80766,332.38,1.21,1.09,2023-04-10,0423,A,84,6.1NRT,308.91,25.7,D
-27.2022,147.79567,354.54,1.2,1.09,2023-04-10,0423,A,97,6.1NRT,310.21,79.08,D
-27.19895,147.80066,355.25,1.21,1.09,2023-04-10,0423,A,97,6.1NRT,310.72,82.55,D
-27.20093,147.78862,336.74,1.2,1.09,2023-04-10,0423,A,82,6.1NRT,309.65,35.15,D
-27.18722,147.81064,329.05,1.21,1.09,2023-04-10,0423,A,81,6.1NRT,307.78,21.3,D
-27.18921,147.79858,340.26,1.21,1.09,2023-04-10,0423,A,89,6.1NRT,308.73,42.86,D
-26.80164,147.16743,336.82,1.14,1.06,2023-04-10,0423,A,86,6.1NRT,310.02,31.88,D
53.88848,87.29327,312.21,1.96,1.37,2023-04-10,0425,T,53,6.1NRT,272.78,38.99,D
52.99928,83.77508,307.63,2.83,1.61,2023-04-10,0425,T,66,6.1NRT,279.49,45.14,D
52.99773,83.81714,333.39,2.82,1.6,2023-04-10,0425,T,88,6.1NRT,280.21,161.3,D
52.38906,79.88306,313.43,4.34,1.92,2023-04-10,0425,T,60,6.1NRT,285.01,90.87,D
52.38686,79.87796,311.44,4.34,1.92,2023-04-10,0425,T,67,6.1NRT,285,88.32,D
52.38646,79.94173,310.15,4.31,1.92,2023-04-10,0425,T,70,6.1NRT,285,80.76,D
49.30748,95.45414,301.48,1,1,2023-04-10,0427,T,31,6.1NRT,284.8,2.6,D
49.27445,94.86185,302.16,1,1,2023-04-10,0427,T,49,6.1NRT,285,3.31,D
47.05222,88.12579,310.82,1.47,1.2,2023-04-10,0427,T,59,6.1NRT,290.63,9.78,D
47.03174,87.59417,308.5,1.56,1.23,2023-04-10,0427,T,63,6.1NRT,290.11,9.23,D
46.7599,87.73594,316.45,1.53,1.22,2023-04-10,0427,T,75,6.1NRT,289.55,19.74,D
46.57759,87.98515,314.09,1.47,1.2,2023-04-10,0427,T,70,6.1NRT,293.03,14.3,D
46.51871,87.75211,327.91,1.51,1.21,2023-04-10,0427,T,83,6.1NRT,291.63,38.91,D
46.61996,82.67059,325.65,2.86,1.61,2023-04-10,0427,T,82,6.1NRT,289.55,100.54,D
46.61824,82.70758,321.59,2.84,1.61,2023-04-10,0427,T,79,6.1NRT,288.49,80.48,D
45.84809,79.95006,304.76,4,1.86,2023-04-10,0427,T,59,6.1NRT,280.65,36.9,D
45.8427,79.94427,306.6,4,1.86,2023-04-10,0427,T,64,6.1NRT,280.51,45.72,D
44.32772,93.28944,310.44,1,1,2023-04-10,0427,T,41,6.1NRT,295.94,3.91,D
44.31894,93.28696,311,1,1,2023-04-10,0427,T,58,6.1NRT,295.93,4.55,D
44.31714,93.29919,310.98,1,1,2023-04-10,0427,T,58,6.1NRT,296.11,4.57,D
26.65802,95.69209,331.91,2.45,1.51,2023-04-10,0432,T,86,6.1NRT,293.43,102.57,D
26.65295,95.71729,321.97,2.46,1.51,2023-04-10,0432,T,78,6.1NRT,294.63,59.55,D
26.58881,95.64105,350.76,2.44,1.51,2023-04-10,0432,T,96,6.1NRT,292.89,213.15,D
26.58363,95.66698,328.09,2.45,1.51,2023-04-10,0432,T,79,6.1NRT,284.9,75.42,D
26.58087,95.61211,328.21,2.43,1.5,2023-04-10,0432,T,84,6.1NRT,285.36,77.45,D
26.57557,95.63855,421.51,2.44,1.51,2023-04-10,0432,T,100,6.1NRT,301.18,1473.69,D
26.57037,95.66443,334.35,2.45,1.51,2023-04-10,0432,T,83,6.1NRT,287.42,106.31,D
26.51143,95.75028,373.6,2.49,1.52,2023-04-10,0432,T,100,6.1NRT,300.26,469.37,D
26.50743,95.76981,327.55,2.5,1.52,2023-04-10,0432,T,83,6.1NRT,294.31,85.12,D
26.49878,95.74429,386.22,2.49,1.52,2023-04-10,0432,T,100,6.1NRT,299.7,662.66,D
26.49406,95.76718,336.14,2.5,1.52,2023-04-10,0432,T,89,6.1NRT,295.17,127.08,D
26.50368,95.74052,387.74,2.49,1.52,2023-04-10,0432,T,100,6.1NRT,301.99,690.33,D
26.49923,95.76292,373.99,2.5,1.52,2023-04-10,0432,T,100,6.1NRT,298.53,479.65,D
26.51842,95.59686,328.81,2.43,1.5,2023-04-10,0432,T,84,6.1NRT,294.62,78.96,D
26.5097,95.5718,358.02,2.42,1.5,2023-04-10,0432,T,99,6.1NRT,298.43,269.98,D
26.50516,95.59454,385.91,2.43,1.5,2023-04-10,0432,T,100,6.1NRT,300.7,627.67,D
28.18759,85.06169,317.86,1.24,1.11,2023-04-10,0432,T,64,6.1NRT,304.69,12.9,D
28.57736,81.26341,315.84,2.22,1.44,2023-04-10,0432,T,57,6.1NRT,303.59,20.09,D
26.46913,95.63696,318.73,2.45,1.51,2023-04-10,0432,T,75,6.1NRT,297.08,39.95,D
26.46142,95.60699,337.61,2.44,1.51,2023-04-10,0432,T,89,6.1NRT,297.05,121.96,D
26.45642,95.63163,344.77,2.45,1.51,2023-04-10,0432,T,93,6.1NRT,297.44,169.32,D
26.4252,95.64935,311.47,2.46,1.51,2023-04-10,0432,T,55,6.1NRT,296.32,21.62,D
26.4653,95.6035,319.9,2.44,1.51,2023-04-10,0432,T,56,6.1NRT,296.73,42.27,D
26.46049,95.62812,348.9,2.45,1.51,2023-04-10,0432,T,95,6.1NRT,298.46,199.44,D
27.15237,91.21727,316.6,1.22,1.1,2023-04-10,0432,T,75,6.1NRT,293.62,15.95,D
27.14996,91.23208,318.07,1.22,1.1,2023-04-10,0432,T,77,6.1NRT,294.73,17.43,D
28.20387,83.6189,311.91,1.51,1.21,2023-04-10,0432,T,40,6.1NRT,299.25,6.68,D
26.71662,93.52422,309.3,1.72,1.29,2023-04-10,0432,T,41,6.1NRT,297.55,10.3,D
27.54642,87.7683,354.94,1,1,2023-04-10,0432,T,98,6.1NRT,296.86,72.08,D
27.54504,87.77806,310.66,1,1,2023-04-10,0432,T,61,6.1NRT,294.17,7.58,D
27.53758,87.76685,328.26,1,1,2023-04-10,0432,T,86,6.1NRT,291.96,24.88,D
25.656,98.00857,321.36,3.78,1.82,2023-04-10,0432,T,78,6.1NRT,292.75,116.6,D
25.64926,98.03885,320,3.8,1.82,2023-04-10,0432,T,77,6.1NRT,291.06,112.32,D
27.9236,84.63199,318.54,1.3,1.13,2023-04-10,0432,T,38,6.1NRT,302.83,11.29,D
25.64731,98.00368,314.84,3.78,1.82,2023-04-10,0432,T,71,6.1NRT,293.26,75.8,D
25.64045,98.03533,327.36,3.8,1.82,2023-04-10,0432,T,83,6.1NRT,292.88,166.01,D
26.37292,93.74488,311.51,1.81,1.32,2023-04-10,0432,T,25,6.1NRT,299.04,12.12,D
26.34761,93.81519,318.76,1.83,1.32,2023-04-10,0432,T,73,6.1NRT,299.5,23.74,D
27.74333,84.69165,320.33,1.29,1.13,2023-04-10,0432,T,71,6.1NRT,301.84,14.76,D
27.15631,89.03827,308.29,1.02,1.01,2023-04-10,0432,T,39,6.1NRT,293.68,6.71,D
27.14749,89.03618,310.02,1.02,1.01,2023-04-10,0432,T,54,6.1NRT,292.28,8.26,D
25.99369,95.48206,313.16,2.45,1.51,2023-04-10,0432,T,66,6.1NRT,297.06,27.92,D
26.34089,93.807,315.65,1.83,1.32,2023-04-10,0432,T,68,6.1NRT,299.77,15.52,D
27.85288,83.58717,318.27,1.5,1.21,2023-04-10,0432,T,64,6.1NRT,303.3,11.91,D
25.99805,95.47764,308.72,2.45,1.51,2023-04-10,0432,T,51,6.1NRT,297.2,16.79,D
25.93701,95.4389,310.05,2.44,1.51,2023-04-10,0432,T,46,6.1NRT,298.09,18.87,D
26.34764,93.25756,319.01,1.68,1.27,2023-04-10,0432,T,72,6.1NRT,300.16,23.44,D
26.34454,93.27424,340.79,1.68,1.27,2023-04-10,0432,T,91,6.1NRT,301.39,83.1,D
26.34557,93.26846,338.14,1.68,1.27,2023-04-10,0432,T,89,6.1NRT,301.76,72.69,D
26.34247,93.28577,312.34,1.68,1.28,2023-04-10,0432,T,40,6.1NRT,300.03,9.64,D
26.15928,94.02229,317.92,1.91,1.35,2023-04-10,0432,T,69,6.1NRT,300.46,23.39,D
26.00252,94.84179,314.68,2.2,1.44,2023-04-10,0432,T,64,6.1NRT,294.76,28.35,D
27.39928,86.21768,318.9,1.09,1.04,2023-04-10,0432,T,70,6.1NRT,304.1,8.07,D
27.39799,86.22756,319.56,1.08,1.04,2023-04-10,0432,T,71,6.1NRT,305.11,8.94,D
26.23498,93.23863,314.42,1.68,1.27,2023-04-10,0432,T,49,6.1NRT,302.53,12.04,D
27.28053,86.421,318.9,1.07,1.03,2023-04-10,0432,T,69,6.1NRT,303.26,8.71,D
25.75554,95.41609,363.92,2.45,1.51,2023-04-10,0432,T,87,6.1NRT,298.47,339.17,D
27.50179,84.40781,314.44,1.33,1.14,2023-04-10,0432,T,46,6.1NRT,302.02,7.76,D
25.74249,95.41241,350.48,2.45,1.51,2023-04-10,0432,T,72,6.1NRT,297.67,209.84,D
25.72928,95.40957,423.57,2.45,1.51,2023-04-10,0432,T,87,6.1NRT,305.84,1542.82,D
25.75986,95.41147,324.74,2.45,1.51,2023-04-10,0432,T,61,6.1NRT,297.41,59.04,D
25.75518,95.43557,383.97,2.46,1.51,2023-04-10,0432,T,0,6.1NRT,300.38,603.38,D
25.73358,95.40503,399.65,2.45,1.51,2023-04-10,0432,T,87,6.1NRT,303.13,895.12,D
25.72879,95.42944,432.13,2.46,1.51,2023-04-10,0432,T,0,6.1NRT,306.95,1846.9,D
27.16466,86.73562,320.45,1.04,1.02,2023-04-10,0432,T,45,6.1NRT,305.13,8.46,D
25.72044,95.40182,318.67,2.45,1.51,2023-04-10,0432,T,35,6.1NRT,297.52,36.67,D
27.22304,86.23097,320.04,1.08,1.04,2023-04-10,0432,T,64,6.1NRT,303.19,10.68,D
27.40597,84.70337,318.49,1.27,1.12,2023-04-10,0432,T,60,6.1NRT,304.07,11.22,D
27.40445,84.716,317.09,1.27,1.12,2023-04-10,0432,T,54,6.1NRT,303.59,9.55,D
27.48914,83.90128,315.44,1.42,1.18,2023-04-10,0432,T,25,6.1NRT,301.96,9.02,D
27.39603,84.7019,315.21,1.27,1.12,2023-04-10,0432,T,13,6.1NRT,303.38,6.47,D
27.11331,86.57264,319.23,1.05,1.02,2023-04-10,0432,T,65,6.1NRT,304.96,8.34,D
27.36998,84.32301,317.44,1.34,1.15,2023-04-10,0432,T,28,6.1NRT,301.84,10.36,D
27.3335,84.36995,322.72,1.33,1.14,2023-04-10,0432,T,43,6.1NRT,303.9,15.64,D
27.05265,86.54169,314.36,1.05,1.02,2023-04-10,0432,T,41,6.1NRT,303.2,5.29,D
27.34407,84.11972,320.45,1.37,1.16,2023-04-10,0432,T,21,6.1NRT,305.94,10.86,D
27.25495,84.76955,323.4,1.26,1.11,2023-04-10,0432,T,66,6.1NRT,303.85,18.72,D
27.37434,83.68002,323.87,1.46,1.19,2023-04-10,0432,T,62,6.1NRT,309.62,14.11,D
25.63091,94.7054,328.76,2.19,1.44,2023-04-10,0432,T,82,6.1NRT,298.2,73.97,D
25.62741,94.72323,328.43,2.2,1.44,2023-04-10,0432,T,82,6.1NRT,295.38,75.12,D
25.55492,94.95618,326.28,2.29,1.47,2023-04-10,0432,T,80,6.1NRT,296.75,63.27,D
25.54906,94.98557,327.88,2.3,1.47,2023-04-10,0432,T,81,6.1NRT,299.11,69.82,D
25.55116,94.98005,329.2,2.3,1.47,2023-04-10,0432,T,83,6.1NRT,299.13,76.8,D
25.53872,94.97507,321.85,2.3,1.47,2023-04-10,0432,T,75,6.1NRT,298.36,51,D
27.37774,82.62,325.88,1.72,1.29,2023-04-10,0432,T,70,6.1NRT,309.37,21.79,D
25.50121,95.02975,309.83,2.33,1.48,2023-04-10,0432,T,45,6.1NRT,296.09,18.55,D
27.33112,82.73425,328.13,1.68,1.28,2023-04-10,0432,T,48,6.1NRT,309.08,21.77,D
27.32937,82.75099,340.69,1.68,1.27,2023-04-10,0432,T,88,6.1NRT,310.15,59.82,D
27.27312,83.28024,334.97,1.55,1.23,2023-04-10,0432,T,83,6.1NRT,310.61,36.12,D
27.26387,83.26338,334.68,1.55,1.23,2023-04-10,0432,T,82,6.1NRT,310.57,36.45,D
27.26453,83.15303,324.63,1.58,1.24,2023-04-10,0432,T,68,6.1NRT,308.95,15.77,D
26.85703,86.55913,324.03,1.05,1.02,2023-04-10,0432,T,55,6.1NRT,311.04,8.89,D
27.26169,83.25704,327.39,1.55,1.23,2023-04-10,0432,T,71,6.1NRT,310.02,19.55,D
27.25994,83.27243,326.55,1.55,1.23,2023-04-10,0432,T,58,6.1NRT,309.73,16.94,D
26.84923,86.55167,325.93,1.05,1.02,2023-04-10,0432,T,65,6.1NRT,311.06,13.32,D
26.8214,86.48356,327.13,1.05,1.02,2023-04-10,0432,T,73,6.1NRT,310.88,10.86,D
26.00063,91.81541,320.84,1.37,1.16,2023-04-10,0432,T,71,6.1NRT,301.13,18.19,D
25.99839,91.82832,321.58,1.38,1.16,2023-04-10,0432,T,72,6.1NRT,301.55,19.74,D
25.90898,92.33984,330,1.49,1.2,2023-04-10,0432,T,82,6.1NRT,303.28,36.85,D
25.90642,92.35435,315.99,1.49,1.21,2023-04-10,0432,T,63,6.1NRT,301.89,10.24,D
25.42947,94.92103,316.49,2.29,1.47,2023-04-10,0432,T,54,6.1NRT,299.65,33.39,D
25.35771,95.21728,340.48,2.42,1.5,2023-04-10,0432,T,90,6.1NRT,301.37,135.53,D
25.3531,95.24053,342.34,2.43,1.5,2023-04-10,0432,T,91,6.1NRT,301.43,147.62,D
27.24161,82.71694,326.42,1.68,1.28,2023-04-10,0432,T,71,6.1NRT,309.2,23.15,D
27.23639,82.76702,328.08,1.67,1.27,2023-04-10,0432,T,68,6.1NRT,309.82,24.96,D
27.23465,82.78363,344.67,1.67,1.27,2023-04-10,0432,T,91,6.1NRT,309.64,78.89,D
25.46281,94.48124,315.34,2.13,1.42,2023-04-10,0432,T,66,6.1NRT,299.7,25.24,D
25.58189,93.80202,332.52,1.9,1.35,2023-04-10,0432,T,85,6.1NRT,296.44,71.56,D
25.57824,93.82102,341.18,1.9,1.35,2023-04-10,0432,T,91,6.1NRT,297.33,107.86,D
27.22458,82.77543,323.71,1.67,1.27,2023-04-10,0432,T,16,6.1NRT,308.92,16.32,D
25.45776,94.4959,313.48,2.14,1.42,2023-04-10,0432,T,62,6.1NRT,299.2,21.01,D
25.57287,93.81296,346.17,1.9,1.35,2023-04-10,0432,T,93,6.1NRT,298.37,130.87,D
25.9307,91.68357,324.9,1.35,1.15,2023-04-10,0432,T,77,6.1NRT,302.11,22.61,D
25.7499,92.58774,333.51,1.55,1.23,2023-04-10,0432,T,85,6.1NRT,300.53,50.64,D
25.74733,92.602,350.79,1.56,1.23,2023-04-10,0432,T,95,6.1NRT,302.86,109.02,D
27.11885,82.91132,332.35,1.63,1.26,2023-04-10,0432,T,79,6.1NRT,310.91,32.98,D
27.11715,82.92749,332.61,1.62,1.25,2023-04-10,0432,T,80,6.1NRT,310.02,33.64,D
27.10599,82.92605,326.86,1.62,1.25,2023-04-10,0432,T,72,6.1NRT,310.58,19.83,D
27.11699,82.92139,334.64,1.62,1.25,2023-04-10,0432,T,82,6.1NRT,311.13,40.68,D
27.10583,82.91997,327.8,1.62,1.25,2023-04-10,0432,T,73,6.1NRT,311.15,22.8,D
25.79121,91.77031,321.02,1.38,1.16,2023-04-10,0432,T,72,6.1NRT,302.8,19.22,D
25.7888,91.78413,315.9,1.38,1.16,2023-04-10,0432,T,63,6.1NRT,301.01,11.78,D
25.7289,92.1239,315.29,1.45,1.19,2023-04-10,0432,T,62,6.1NRT,301.55,9.7,D
25.82636,91.50851,333.56,1.33,1.14,2023-04-10,0432,T,85,6.1NRT,302.07,39.83,D
25.81814,91.50049,318.41,1.33,1.14,2023-04-10,0432,T,68,6.1NRT,300.37,13.75,D
25.81605,91.51288,313.01,1.33,1.14,2023-04-10,0432,T,53,6.1NRT,300.76,6.73,D
25.81171,91.35485,342.81,1.3,1.13,2023-04-10,0432,T,91,6.1NRT,301.26,60.59,D
25.81045,91.30158,312.86,1.29,1.13,2023-04-10,0432,T,51,6.1NRT,300.25,7.65,D
25.80199,91.3514,316.39,1.3,1.13,2023-04-10,0432,T,61,6.1NRT,301.36,11.24,D
25.74375,91.39037,315.6,1.31,1.14,2023-04-10,0432,T,60,6.1NRT,302.06,10.22,D
25.72499,91.38026,313.77,1.31,1.14,2023-04-10,0432,T,11,6.1NRT,300.38,7.37,D
25.70528,91.37473,312.19,1.31,1.14,2023-04-10,0432,T,29,6.1NRT,298.55,6.98,D
25.70319,91.38698,312.45,1.31,1.14,2023-04-10,0432,T,37,6.1NRT,298.49,7.35,D
25.21072,94.12588,308.61,2.04,1.39,2023-04-10,0432,T,38,6.1NRT,297.28,11.93,D
25.34106,93.17268,316.09,1.73,1.29,2023-04-10,0432,T,68,6.1NRT,302.7,13.78,D
24.98697,94.938,323.19,2.35,1.48,2023-04-10,0432,T,0,6.1NRT,301.44,52.13,D
25.54901,91.80717,320.06,1.4,1.17,2023-04-10,0432,T,73,6.1NRT,297.25,21.17,D
25.59462,91.23948,310.18,1.29,1.13,2023-04-10,0432,T,33,6.1NRT,298.38,6.63,D
24.9423,94.69653,308.49,2.27,1.46,2023-04-10,0432,T,33,6.1NRT,297.32,12.99,D
25.07176,93.94466,313.73,1.99,1.38,2023-04-10,0432,T,64,6.1NRT,298.84,16.85,D
25.06848,93.96217,310.81,2,1.38,2023-04-10,0432,T,26,6.1NRT,297.75,9.11,D
25.04909,93.9985,315.91,2.01,1.38,2023-04-10,0432,T,68,6.1NRT,299.33,21.27,D
25.04502,94.02012,316.78,2.02,1.38,2023-04-10,0432,T,70,6.1NRT,299.69,23.89,D
25.36061,92.10713,308.66,1.47,1.2,2023-04-10,0432,T,34,6.1NRT,296.68,6.57,D
24.07308,98.4299,310.25,4.41,1.93,2023-04-10,0432,T,53,6.1NRT,295.73,48.93,D
25.34265,92.05299,309.78,1.46,1.19,2023-04-10,0432,T,50,6.1NRT,296.29,8.55,D
25.46431,90.97594,311.59,1.25,1.11,2023-04-10,0432,T,47,6.1NRT,299.52,5.99,D
25.16813,92.53733,313.05,1.58,1.24,2023-04-10,0432,T,62,6.1NRT,297.48,14.36,D
25.17757,92.53259,310.52,1.58,1.24,2023-04-10,0432,T,51,6.1NRT,297.72,10.52,D
25.17479,92.54847,309.41,1.58,1.24,2023-04-10,0432,T,43,6.1NRT,297.66,9.73,D
